	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
nFOMC20050322meeting.csv_MR.	0	0	0	6	8	0	0	57	427	0	4	3	0	0	0	0	0	3	0	4	0	3	1	0	0
nFOMC20050322meeting.csv_MR.	1	1	3	19	0	1	1	0	744	0	0	0	0	0	6	1	12	9	0	1	20	0	0	0	127
nFOMC20050322meeting.csv_MR.	0	0	0	2	0	10	0	0	427	0	5	0	0	0	1	0	0	6	35	0	1	1	6	19	0
nFOMC20050322meeting.csv_MR.	0	0	1	0	0	0	0	0	155	0	0	1	0	0	0	1	0	1	7	0	1	2	2	0	0
nFOMC20050322meeting.csv_MR.	1	1	0	1	9	5	7	0	1198	8	0	0	0	0	0	162	0	15	0	1	1	175	0	0	1
nFOMC20050322meeting.csv_MS.	1	0	0	0	0	0	0	1	233	0	2	0	0	0	0	2	0	10	0	2	4	0	0	5	1
nFOMC20050322meeting.csv_MS.	3	0	0	0	7	0	1	0	288	2	0	4	0	17	0	2	0	0	8	22	0	0	0	35	0
nFOMC20050322meeting.csv_MS.	12	0	36	0	43	0	0	0	201	0	4	0	8	0	0	0	2	1	1	0	5	3	0	0	0
nFOMC20050322meeting.csv_MS.	1	3	0	0	0	6	3	4	675	0	0	0	0	0	0	0	1	0	59	7	13	3	0	1	6
nFOMC20050322meeting.csv_MS.	4	0	1	0	0	2	4	23	290	0	5	0	0	15	0	0	0	0	0	0	4	6	0	21	0
nFOMC20050322meeting.csv_MS.	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	1	0	0	0	0	43	0	0
nFOMC20050322meeting.csv_MS.	0	0	0	9	0	0	0	1	551	0	0	1	0	1	0	0	0	21	2	0	6	0	0	0	0
nFOMC20050322meeting.csv_VICE	3	1	11	0	0	0	0	6	409	0	0	0	0	0	0	0	117	1	0	0	0	0	1	0	0
nFOMC20051101meeting.csv_CHAIRMAN	5	8	124	0	48	0	8	0	1335	2	0	0	0	2	0	15	4	2	3	54	0	68	89	0	2
nFOMC20051101meeting.csv_MR.	3	0	27	2	0	5	13	1	544	0	6	0	0	0	0	6	0	0	0	12	1	0	1	0	0
nFOMC20051101meeting.csv_MR.	0	0	15	16	11	0	0	27	347	1	0	4	2	163	3	1	0	0	0	50	5	0	0	42	0
nFOMC20051101meeting.csv_MR.	1	0	0	0	0	1	0	25	526	0	0	6	0	16	0	2	0	0	21	92	0	0	2	6	0
nFOMC20051101meeting.csv_MR.	1	0	0	0	0	0	0	0	248	0	0	0	0	2	0	0	1	1	27	12	0	0	0	10	0
nFOMC20051101meeting.csv_MR.	5	5	0	0	0	0	1	4	588	0	0	0	0	0	1	3	0	15	0	16	0	1	0	1	5
nFOMC20051101meeting.csv_MR.	5	162	17	0	39	0	0	0	462	29	1	1	0	13	0	0	0	2	0	0	0	0	0	1	0
nFOMC20051101meeting.csv_MR.	0	0	1	0	0	0	0	0	456	0	0	0	0	0	0	0	7	0	14	34	28	2	0	0	1
nFOMC20051101meeting.csv_MR.	0	0	1	4	0	0	0	8	449	0	1	1	0	1	0	0	0	2	2	11	0	2	0	50	1
nFOMC20051101meeting.csv_MR.	0	0	0	0	0	13	0	0	254	0	5	0	0	8	6	0	0	0	8	62	18	0	1	0	0
nFOMC20051101meeting.csv_MR.	0	0	0	16	0	2	0	116	534	0	0	0	0	9	2	18	0	8	0	5	3	0	0	0	1
nFOMC20051101meeting.csv_MR.	2	17	13	2	0	0	0	0	981	0	22	1	0	0	2	0	20	26	0	20	0	1	9	0	150
nFOMC20051101meeting.csv_MR.	0	0	0	0	0	0	0	0	369	0	2	0	0	1	0	0	1	0	25	23	0	0	0	0	0
nFOMC20051101meeting.csv_MR.	0	0	0	0	0	0	0	0	165	1	0	0	0	0	4	0	0	5	10	6	2	3	2	20	1
nFOMC20051101meeting.csv_MR.	0	0	0	0	0	0	0	0	335	0	0	0	11	1	13	0	0	0	1	0	1	58	0	0	0
nFOMC20051101meeting.csv_MS.	17	0	0	5	0	11	8	14	332	38	0	0	0	0	0	1	1	1	2	1	0	2	2	0	0
nFOMC20051101meeting.csv_MS.	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	1
nFOMC20051101meeting.csv_MS.	0	0	1	0	21	0	1	0	587	6	0	2	0	0	0	220	1	0	0	17	0	0	0	2	0
nFOMC20051101meeting.csv_MS.	0	0	0	2	0	0	0	1	529	0	0	0	6	1	2	6	0	9	61	64	0	15	0	1	3
nFOMC20051101meeting.csv_MS.	0	0	0	4	0	0	0	6	262	0	0	0	4	3	0	4	0	0	2	9	4	0	1	77	0
nFOMC20051101meeting.csv_MS.	0	0	0	13	0	0	3	0	495	1	3	3	0	0	0	2	0	20	0	17	6	4	15	5	2
nFOMC20051101meeting.csv_VICE	5	0	12	0	0	2	0	0	416	4	0	0	0	0	0	0	84	4	0	0	0	0	0	0	0
nFOMC20050630meeting.csv_CHAIRMAN	2	0	222	3	1	1	1	7	1168	24	0	0	0	0	176	0	0	35	5	2	0	1	118	1	0
nFOMC20050630meeting.csv_MR	0	0	0	0	0	4	0	0	5	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
nFOMC20050630meeting.csv_MR.	0	13	14	2	28	0	18	0	657	13	4	0	0	0	14	1	3	0	2	5	1	4	0	0	0
nFOMC20050630meeting.csv_MR.	0	0	10	1	14	0	2	31	289	0	0	0	0	199	48	20	1	5	18	1	0	0	0	0	0
nFOMC20050630meeting.csv_MR.	1	0	0	0	2	4	0	0	938	9	0	0	1	2	496	0	0	1	11	0	0	15	0	0	56
nFOMC20050630meeting.csv_MR.	3	1	24	0	2	1	0	0	551	0	8	0	30	0	107	0	10	5	0	0	39	0	6	0	3
nFOMC20050630meeting.csv_MR.	11	0	0	0	4	1	4	3	421	9	0	0	0	7	12	7	0	0	52	15	0	0	0	21	0
nFOMC20050630meeting.csv_MR.	0	0	0	0	0	0	0	1	161	3	0	0	0	0	0	0	0	9	13	0	4	1	0	3	0
nFOMC20050630meeting.csv_MR.	1	0	5	0	0	0	1	1	569	0	0	0	2	0	58	0	0	21	3	0	0	9	1	0	0
nFOMC20050630meeting.csv_MR.	5	269	0	0	14	0	15	1	463	5	0	0	3	1	7	2	1	1	0	4	16	1	0	0	4
nFOMC20050630meeting.csv_MR.	0	0	1	0	0	7	7	0	430	1	0	2	0	0	45	0	6	13	16	0	8	8	0	5	0
nFOMC20050630meeting.csv_MR.	0	49	1	0	48	0	0	0	579	3	0	0	0	0	4	101	1	0	2	0	0	0	0	0	50
nFOMC20050630meeting.csv_MR.	4	1	2	0	0	0	9	0	563	331	0	0	0	0	78	3	0	0	7	0	0	4	0	0	76
nFOMC20050630meeting.csv_MR.	16	0	6	1	12	0	2	0	537	4	0	0	0	0	16	0	0	2	6	0	0	0	0	47	0
nFOMC20050630meeting.csv_MR.	9	32	0	0	0	0	3	0	773	55	0	0	0	0	8	4	1	9	0	8	1	74	0	1	109
nFOMC20050630meeting.csv_MR.	29	6	10	0	0	11	0	0	407	179	0	2	0	2	28	1	0	0	0	4	0	0	0	3	0
nFOMC20050630meeting.csv_MR.	0	0	4	0	0	0	1	0	645	17	0	0	0	0	406	0	0	1	22	5	0	0	0	0	12
nFOMC20050630meeting.csv_MR.	0	0	0	0	5	0	3	38	437	0	3	5	10	3	91	5	0	1	0	13	0	0	4	1	0
nFOMC20050630meeting.csv_MR.	0	43	1	0	0	0	0	0	662	5	1	0	0	0	17	7	0	4	0	0	10	5	10	0	102
nFOMC20050630meeting.csv_MR.	25	0	0	0	18	0	2	0	575	2	4	5	21	0	228	0	0	0	0	0	5	0	3	0	8
nFOMC20050630meeting.csv_MR.	0	0	3	0	0	0	0	8	580	0	2	0	2	0	6	12	0	0	51	0	2	3	0	9	1
nFOMC20050630meeting.csv_MR.	0	0	0	2	0	0	0	0	155	0	0	0	0	3	4	0	0	0	7	0	2	3	0	6	0
nFOMC20050630meeting.csv_MR.	0	0	6	0	0	0	0	0	633	0	1	0	1	8	103	0	4	16	2	1	0	46	11	0	13
nFOMC20050630meeting.csv_MR.	3	0	0	0	0	0	1	0	901	0	0	0	2	0	0	34	1	69	0	0	0	155	0	0	121
nFOMC20050630meeting.csv_MR.	0	0	0	0	3	0	0	1	743	0	2	0	0	0	176	0	0	0	0	2	0	1	0	0	30
nFOMC20050630meeting.csv_MS.	40	3	0	0	0	19	0	1	535	212	0	2	0	0	40	0	3	1	4	0	0	0	0	6	3
nFOMC20050630meeting.csv_MS.	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0
nFOMC20050630meeting.csv_MS.	12	1	22	9	57	1	0	4	440	9	0	0	44	0	33	36	0	0	0	15	0	0	3	0	0
nFOMC20050630meeting.csv_MS.	0	2	0	0	6	0	8	11	656	0	0	0	5	2	45	1	2	2	66	1	6	0	0	19	0
nFOMC20050630meeting.csv_MS.	0	0	0	0	0	0	1	0	182	4	0	1	0	0	0	0	0	1	3	2	0	0	0	40	0
nFOMC20050630meeting.csv_MS.	26	0	0	0	0	0	4	4	651	33	3	3	0	0	47	0	0	13	0	1	0	0	0	6	0
nFOMC20050630meeting.csv_VICE	3	1	1	0	0	0	0	2	550	4	0	4	0	0	19	2	79	1	0	0	0	0	0	0	4
nFOMC20070807meeting.csv_CHAIRMAN	123	10	50	10	0	22	1	0	1016	2	0	2	0	0	0	0	4	5	1	1	9	0	257	3	0
nFOMC20070807meeting.csv_MR.	140	67	0	0	0	1	2	1	1068	442	0	0	9	1	1	0	0	2	0	0	1	0	1	0	0
nFOMC20070807meeting.csv_MR.	25	5	3	0	9	0	0	0	502	16	0	5	11	144	0	7	1	0	0	0	17	0	5	0	0
nFOMC20070807meeting.csv_MR.	13	1	0	1	2	0	0	0	318	1	0	0	0	2	1	0	0	0	45	0	0	0	1	0	0
nFOMC20070807meeting.csv_MR.	78	2	0	2	0	0	0	0	814	22	0	0	5	0	0	3	9	4	0	3	6	4	4	0	2
nFOMC20070807meeting.csv_MR.	73	1	0	0	1	109	15	0	582	0	0	0	0	0	0	2	0	0	6	0	0	0	3	2	0
nFOMC20070807meeting.csv_MR.	21	0	2	1	0	0	1	0	724	0	6	18	5	0	0	0	5	0	16	0	8	1	1	11	0
nFOMC20070807meeting.csv_MR.	70	12	4	0	0	0	0	0	319	5	0	1	1	0	0	0	0	0	5	2	0	0	18	0	0
nFOMC20070807meeting.csv_MR.	18	1	0	41	0	0	1	0	952	0	7	0	0	0	4	0	0	0	0	0	1	5	0	0	143
nFOMC20070807meeting.csv_MR.	37	0	1	12	0	17	4	0	421	1	0	8	244	0	0	0	0	0	0	0	2	0	10	0	1
nFOMC20070807meeting.csv_MR.	19	0	0	2	0	2	1	3	432	3	0	0	0	0	0	0	7	1	4	0	0	0	4	70	0
nFOMC20070807meeting.csv_MR.	25	0	0	8	0	0	3	0	933	5	0	1	0	0	16	0	1	0	57	1	4	0	5	0	0
nFOMC20070807meeting.csv_MR.	22	0	14	0	1	2	1	93	420	10	0	0	6	9	0	0	0	2	0	2	14	0	1	2	0
nFOMC20070807meeting.csv_MR.	0	0	1	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
nFOMC20070807meeting.csv_MR.	48	0	0	0	0	0	3	1	393	15	0	6	2	6	7	7	0	0	4	0	0	0	0	0	0
nFOMC20070807meeting.csv_MR.	9	1	0	0	0	0	0	1	335	0	0	0	0	0	2	0	0	0	5	0	7	0	0	0	1
nFOMC20070807meeting.csv_MR.	124	0	1	0	0	20	157	4	625	37	0	0	16	0	0	0	10	1	0	3	0	0	0	0	7
nFOMC20070807meeting.csv_MR.	12	0	4	2	0	0	8	5	799	20	0	2	0	0	62	0	2	0	0	0	4	115	0	0	0
nFOMC20070807meeting.csv_MS.	0	0	0	1	0	0	0	0	45	1	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0
nFOMC20070807meeting.csv_MS.	9	19	0	0	5	0	0	1	425	18	0	0	0	0	1	206	0	1	0	0	0	0	0	0	0
nFOMC20070807meeting.csv_MS.	12	4	0	0	0	1	2	0	220	1	0	0	0	0	0	0	6	0	2	0	0	0	0	33	0
nFOMC20070807meeting.csv_MS.	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
nFOMC20070807meeting.csv_MS.	40	0	1	0	0	0	0	1	652	7	3	0	0	0	0	0	0	2	0	0	0	23	0	0	0
nFOMC20070807meeting.csv_VICE	66	0	0	0	0	0	0	0	604	6	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0
nFOMC20060920meeting.csv_CHAIRMAN	2	0	0	0	0	0	2	0	1140	0	35	0	13	7	3	0	0	11	3	0	0	10	147	8	11
nFOMC20060920meeting.csv_MR.	0	1	0	0	10	0	0	33	473	1	0	4	4	196	0	2	0	3	0	0	17	4	1	16	0
nFOMC20060920meeting.csv_MR.	0	0	0	14	0	0	0	0	358	2	4	0	4	0	0	0	0	0	27	25	1	0	0	22	0
nFOMC20060920meeting.csv_MR.	1	0	0	0	0	0	1	0	354	2	0	0	0	0	0	1	0	0	20	0	0	0	0	0	0
nFOMC20060920meeting.csv_MR.	6	0	3	0	5	0	0	0	533	6	5	0	0	0	12	0	9	12	0	0	2	1	0	0	0
nFOMC20060920meeting.csv_MR.	1	276	0	1	12	0	14	6	646	4	0	22	0	0	0	0	0	12	1	9	6	3	0	0	0
nFOMC20060920meeting.csv_MR.	0	0	0	0	1	66	21	1	501	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	1
nFOMC20060920meeting.csv_MR.	1	7	0	1	1	0	0	1	717	0	0	0	2	0	0	2	0	27	15	2	13	0	0	0	2
nFOMC20060920meeting.csv_MR.	0	0	2	0	0	0	0	0	237	0	0	0	50	0	0	0	0	0	1	0	0	3	2	5	0
nFOMC20060920meeting.csv_MR.	0	0	0	5	1	2	0	6	575	0	4	1	0	0	0	0	0	0	4	0	0	0	0	73	4
nFOMC20060920meeting.csv_MR.	0	0	0	1	0	0	0	0	1243	0	14	0	0	0	0	1	2	5	53	0	30	3	2	0	1
nFOMC20060920meeting.csv_MR.	0	5	1	0	0	7	1	63	426	2	1	0	0	5	0	3	0	0	0	2	0	0	0	2	1
nFOMC20060920meeting.csv_MR.	0	25	9	0	0	0	0	1	532	1	0	0	0	0	0	12	5	5	0	0	0	0	0	0	109
nFOMC20060920meeting.csv_MR.	0	1	0	0	0	0	1	9	244	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
nFOMC20060920meeting.csv_MR.	0	0	0	0	0	0	3	4	1546	2	2	8	0	6	11	4	2	17	0	0	8	347	0	0	0
nFOMC20060920meeting.csv_MR.	1	1	0	0	0	1	140	0	603	11	0	0	7	4	0	0	0	0	2	0	0	0	7	0	0
nFOMC20060920meeting.csv_MR.	0	0	4	0	0	0	1	0	9	0	0	0	0	0	0	0	1	0	0	1	0	5	0	0	0
nFOMC20060920meeting.csv_MS.	1	0	1	0	0	1	11	0	325	25	0	2	0	2	0	0	0	2	8	0	4	3	0	0	0
nFOMC20060920meeting.csv_MS.	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0
nFOMC20060920meeting.csv_MS.	0	0	0	0	49	1	0	1	549	2	0	0	0	0	0	194	0	2	0	7	0	0	0	0	0
nFOMC20060920meeting.csv_MS.	1	0	0	0	0	1	0	1	782	11	3	0	10	0	5	1	0	0	130	0	5	13	0	0	5
nFOMC20060920meeting.csv_MS.	0	3	3	2	0	3	0	1	27	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1
nFOMC20060920meeting.csv_MS.	0	0	0	0	0	0	0	10	410	0	0	0	0	2	3	0	0	18	15	3	0	2	1	35	0
nFOMC20060920meeting.csv_MS.	3	0	0	0	0	2	5	2	492	0	0	2	0	2	30	2	1	33	0	0	3	10	0	1	3
nFOMC20060920meeting.csv_VICE	0	0	6	4	0	5	2	0	559	0	0	2	0	0	0	0	120	1	0	0	0	2	0	0	0
nFOMC20071211meeting.csv_CHAIRMAN	111	3	0	0	10	0	0	0	1207	4	0	87	46	1	1	16	2	0	0	0	2	0	201	0	0
nFOMC20071211meeting.csv_MR.	0	0	0	0	0	0	0	2	16	0	1	13	0	0	0	0	0	0	2	1	0	0	0	0	0
nFOMC20071211meeting.csv_MR.	79	28	0	0	0	0	0	0	728	321	0	10	0	0	0	0	6	0	0	0	0	0	0	2	1
nFOMC20071211meeting.csv_MR.	49	5	4	0	0	0	0	0	798	0	0	4	0	8	0	2	0	0	1	0	0	22	0	1	0
nFOMC20071211meeting.csv_MR.	0	4	0	0	39	1	18	13	591	2	2	14	32	192	1	3	0	7	0	0	1	0	26	32	0
nFOMC20071211meeting.csv_MR.	0	0	0	0	1	0	0	0	514	1	0	4	0	0	0	3	0	2	43	0	0	0	1	3	0
nFOMC20071211meeting.csv_MR.	72	0	0	0	0	0	1	0	621	28	0	3	0	1	0	0	0	7	0	0	1	0	3	0	0
nFOMC20071211meeting.csv_MR.	100	0	0	0	1	155	0	0	415	29	0	13	0	0	3	0	1	1	3	0	1	0	0	0	0
nFOMC20071211meeting.csv_MR.	18	0	2	0	0	0	0	5	578	12	0	2	2	0	8	0	0	0	30	1	8	0	0	9	0
nFOMC20071211meeting.csv_MR.	90	0	0	1	0	9	0	7	546	7	0	2	1	5	1	0	7	0	10	3	0	0	1	48	0
nFOMC20071211meeting.csv_MR.	28	0	0	0	1	1	0	0	830	3	0	8	0	0	0	0	0	0	0	0	4	16	0	0	83
nFOMC20071211meeting.csv_MR.	46	0	7	0	0	0	0	0	645	0	2	4	168	1	1	0	0	0	0	4	0	0	4	0	0
nFOMC20071211meeting.csv_MR.	77	0	0	0	0	0	0	0	1041	14	4	11	0	26	0	1	1	0	79	0	0	10	1	7	0
nFOMC20071211meeting.csv_MR.	31	0	0	1	1	9	5	78	567	0	0	14	8	0	0	13	0	0	0	8	6	0	9	1	0
nFOMC20071211meeting.csv_MR.	32	0	0	0	5	0	0	0	296	14	0	1	0	4	0	1	0	1	3	0	0	0	1	9	0
nFOMC20071211meeting.csv_MR.	8	6	0	0	61	0	0	2	555	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0
nFOMC20071211meeting.csv_MR.	11	0	0	0	1	1	0	4	243	0	2	0	1	0	0	2	0	0	0	1	0	0	0	2	0
nFOMC20071211meeting.csv_MR.	45	2	0	0	0	0	6	0	1359	2	0	1	0	0	0	24	0	0	0	0	2	244	0	13	0
nFOMC20071211meeting.csv_MR.	83	0	0	0	2	5	137	2	636	17	2	22	0	1	2	0	0	3	0	1	0	0	0	0	1
nFOMC20071211meeting.csv_MS.	0	0	0	1	0	0	0	0	52	0	0	12	0	0	0	0	0	0	0	0	0	0	57	0	0
nFOMC20071211meeting.csv_MS.	36	0	0	0	0	2	2	1	228	0	1	0	0	0	0	0	0	1	6	0	2	0	0	29	0
nFOMC20071211meeting.csv_MS.	67	9	0	0	0	1	1	0	734	32	0	22	0	1	8	0	0	0	6	3	9	4	1	4	0
nFOMC20071211meeting.csv_VICE	61	0	0	1	12	0	0	0	670	8	4	33	0	0	0	0	81	0	0	2	0	0	0	1	0
nFOMC20071206confcall.csv_CHAIRMAN	21	1	1	0	11	2	0	0	491	1	0	238	55	0	0	0	3	0	2	0	2	0	76	0	0
nFOMC20071206confcall.csv_MR.	42	35	0	0	15	0	0	0	376	50	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0
nFOMC20071206confcall.csv_MR.	0	0	1	0	0	1	2	0	37	0	0	20	2	0	0	0	0	0	0	0	2	0	2	1	0
nFOMC20071206confcall.csv_MR.	0	0	0	0	0	0	0	0	110	5	0	64	37	20	0	2	0	0	0	0	2	0	4	0	0
nFOMC20071206confcall.csv_MR.	4	9	0	0	0	1	0	0	112	1	1	92	0	0	0	0	0	0	0	0	0	1	0	0	0
nFOMC20071206confcall.csv_MR.	1	0	0	0	0	0	0	0	40	0	0	26	2	2	0	0	0	0	2	0	2	0	0	0	0
nFOMC20071206confcall.csv_MR.	27	0	0	1	4	1	0	0	153	0	1	75	25	0	0	1	0	0	0	0	0	0	3	0	0
nFOMC20071206confcall.csv_MR.	5	0	0	0	0	29	0	4	168	0	0	66	9	0	0	0	1	0	0	1	0	0	0	0	0
nFOMC20071206confcall.csv_MR.	35	0	2	0	7	5	0	0	91	3	0	32	0	0	1	0	0	0	1	0	5	0	1	0	0
nFOMC20071206confcall.csv_MR.	3	0	0	0	1	0	0	0	34	0	0	10	2	0	0	0	2	2	0	0	0	0	2	0	0
nFOMC20071206confcall.csv_MR.	0	0	0	1	1	0	0	2	340	2	9	304	0	1	0	0	0	0	0	0	0	1	8	0	5
nFOMC20071206confcall.csv_MR.	14	0	0	0	0	0	2	0	66	0	0	17	36	0	0	0	1	0	0	0	0	0	0	0	1
nFOMC20071206confcall.csv_MR.	0	0	0	2	0	0	13	0	110	0	0	43	16	0	1	0	0	0	2	0	0	0	0	0	0
nFOMC20071206confcall.csv_MR.	0	6	0	0	4	2	0	9	119	0	0	81	15	0	0	0	0	0	0	0	2	0	0	0	0
nFOMC20071206confcall.csv_MR.	0	0	0	0	0	0	2	0	38	1	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0
nFOMC20071206confcall.csv_MR.	0	3	0	0	0	0	1	0	103	0	0	82	0	0	0	8	0	0	0	0	0	0	1	0	1
nFOMC20071206confcall.csv_MR.	4	0	2	0	0	0	0	0	70	0	0	8	8	0	0	0	3	0	0	0	3	0	1	3	0
nFOMC20071206confcall.csv_MR.	36	0	0	0	0	0	25	0	190	0	0	41	11	0	0	1	0	0	0	1	0	0	0	0	0
nFOMC20071206confcall.csv_MS.	0	0	0	1	0	0	0	0	32	0	0	17	0	0	0	0	0	1	0	0	0	1	20	0	0
nFOMC20071206confcall.csv_MS.	0	6	0	0	0	0	0	1	314	6	5	367	0	0	0	0	0	0	0	0	7	0	0	0	0
nFOMC20071206confcall.csv_MS.	2	0	0	0	0	0	1	0	71	0	4	32	1	0	1	0	0	0	0	0	0	0	0	12	0
nFOMC20071206confcall.csv_MS.	0	0	1	0	0	0	0	0	118	0	7	32	0	0	0	0	3	1	0	0	0	0	1	0	1
nFOMC20071206confcall.csv_VICE	42	0	3	1	6	0	0	0	167	1	1	24	9	0	0	2	52	0	0	0	3	0	0	1	0
